#metadata_invoices#;;;;;;;;;;;;;;;
partIndex;1;;;;;;;;;;;;;;
partCreationDate;20/02/2018 22:39;;;;;;;;;;;;;;
totalParts;1;;;;;;;;;;;;;;
totalSubscribers;5000;;;;;;;;;;;;;;
totalInvoices;5000;;;;;;;;;;;;;;
totalSubscriptions;5000;;;;;;;;;;;;;;
formatVersion;1.7.2;;;;;;;;;;;;;;
#globalinvoicedata#;;;;;;;;;;;;;;;
01/03/2018;01/03/2018;18/01/2018;17/02/2018;36/33/4336  3:33:33;17/02/2018 23:59;;;;;;;;;;
16/02/2018 1:05;Call_Mo_HomeNetwork_NA_IntZone5_NA_AllDays;Call_Mo_HomeNetwork_NA_IntZone5_NA_AllDays;VOICE_MO;8,6135E+12;1;41;41;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
11/02/2018 23:02;Sms_Mo_HomeNetwork_NA_Facetime_NA_AllDays;Sms_Mo_HomeNetwork_NA_Facetime_NA_AllDays;SMS_MO;4,47537E+11;1;1;1;0.080000;IVA;0.210000;0.016800;0.096800;0.000000;;
12/02/2018 9:47;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;624;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
12/02/2018 9:47;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;73121164;73134080;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 10:19;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;1584;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
13/02/2018 10:19;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;40633116;40642560;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 7:13;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;6468;40960;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
14/02/2018 7:13;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;116768786;116807680;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 3:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1827;20480;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
15/02/2018 3:40;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;7315473;7331840;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 10:03;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;2;9504;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
16/02/2018 10:03;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;2;46301537;46325760;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 4:24;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Free_AllDays;DATA_MO;;1;1408;10240;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
17/02/2018 4:24;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;Gprs_Mo_HomeGprsMCCMNC_NA_Internet_Normal_AllDays;DATA_MO;;1;3223233;3225600;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;;
;Lepanto_Postpay;Lepanto_Postpay;producto;;1;139;139;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Postpago;
;Zerolimites_Postpay;Zerolimites Postpay;producto;;1;139;139;0.000000;IVA;0.210000;0.000000;0.000000;0.000000;Zerolimites;
;Septiembre_2017_LOL_1_Postpay;Septiembre_2017_LOL_1_Postpay;producto;;1;763;763;4.958.600;IVA;0.210000;1.041.306;5.999.906;0.000000;LOL 1;
